Ticker Pair,Industry,Correlation,Avg P-Value,Tests Run
CFR/LCNB,Banks - Regional,0.8483,0.45835,624
IBCP/UBCP,Banks - Regional,0.8715,0.45836,624
GCBC/PFIS,Banks - Regional,0.8601,0.45837,624
CBSH/TFSL,Banks - Regional,0.9096,0.45838,624
PFBC/RNST,Banks - Regional,0.843,0.45838,624
COFS/TRST,Banks - Regional,0.8296,0.45838,624
COFS/ZIONP,Banks - Regional,0.9205,0.45838,624
CHCO/GABC,Banks - Regional,0.9114,0.45839,624
NBN/SRCE,Banks - Regional,0.823,0.4584,624
HOMB/SBCF,Banks - Regional,0.8631,0.45842,624
LARK/UBSI,Banks - Regional,0.8937,0.45844,624
CARE/PGC,Banks - Regional,0.8751,0.45845,624
TOWN/ZIONP,Banks - Regional,0.8919,0.45847,624
EBMT/OPOF,Banks - Regional,0.8314,0.45848,624
BRKL/CHMG,Banks - Regional,0.8306,0.45853,624
HOMB/MBCN,Banks - Regional,0.9122,0.45854,624
TSBK/WTBA,Banks - Regional,0.9095,0.45855,624
PROV/RNST,Banks - Regional,0.8775,0.45856,624
GBCI/SYBT,Banks - Regional,0.9294,0.45859,624
ACNB/BOTJ,Banks - Regional,0.8648,0.45861,624
NECB/WTFC,Banks - Regional,0.8941,0.45862,624
FMAO/WTBA,Banks - Regional,0.8421,0.45862,624
GBCI/NWBI,Banks - Regional,0.8931,0.45864,624
CFR/CTBI,Banks - Regional,0.9303,0.45864,624
EFSC/OVBC,Banks - Regional,0.8541,0.45866,624
CBAN/WSFS,Banks - Regional,0.9374,0.4587,624
HBCP/ZION,Banks - Regional,0.9187,0.45872,624
CNOB/UVSP,Banks - Regional,0.9308,0.45873,624
EBMT/TRST,Banks - Regional,0.851,0.45875,624
OSBC/WTFC,Banks - Regional,0.9357,0.45877,624
EBMT/MTB,Banks - Regional,0.8273,0.45879,624
HFBL/MPB,Banks - Regional,0.9003,0.45881,624
FMBH/LCNB,Banks - Regional,0.8746,0.45882,624
CBAN/MTB,Banks - Regional,0.9188,0.45885,624
ASRV/SSBI,Banks - Regional,0.8117,0.4589,624
BRKL/HFWA,Banks - Regional,0.9418,0.4589,624
HBCP/UMBF,Banks - Regional,0.9162,0.4589,624
AX/TBBK,Banks - Regional,0.8047,0.45891,624
VABK/WAL,Banks - Regional,0.8586,0.45893,624
FRME/FXNC,Banks - Regional,0.8659,0.45897,624
HIFS/UNTY,Banks - Regional,0.8475,0.45903,624
HDB/LKFN,Banks - Regional,0.9316,0.4591,624
CZFS/FMBH,Banks - Regional,0.8131,0.45912,624
KEY/MNSB,Banks - Regional,0.8668,0.45913,624
GABC/TFSL,Banks - Regional,0.8893,0.45918,624
PFBC/USB,Banks - Regional,0.8779,0.45918,624
CIVB/UBCP,Banks - Regional,0.8988,0.45919,624
CFR/EWBC,Banks - Regional,0.9601,0.45919,624
CARE/UNB,Banks - Regional,0.8414,0.45919,624
AUB/SFNC,Banks - Regional,0.8939,0.45926,624
BOKF/PNFP,Banks - Regional,0.9415,0.45926,624
OVBC/THFF,Banks - Regional,0.8264,0.45929,624
HTBK/NBTB,Banks - Regional,0.8677,0.45933,624
CATY/CCBG,Banks - Regional,0.9235,0.45934,624
CBU/TSBK,Banks - Regional,0.916,0.45938,624
CATY/USB,Banks - Regional,0.924,0.45939,624
HOMB/WAFD,Banks - Regional,0.9114,0.45939,624
FRST/TRMK,Banks - Regional,0.8411,0.4594,624
ABCB/WSBF,Banks - Regional,0.8993,0.45941,624
CARE/MOFG,Banks - Regional,0.8844,0.45943,624
CBU/THFF,Banks - Regional,0.9216,0.45943,624
PFBC/VABK,Banks - Regional,0.9359,0.4595,624
GCBC/RBCAA,Banks - Regional,0.8881,0.45952,624
STBA/WTBA,Banks - Regional,0.8549,0.45953,624
FMAO/GABC,Banks - Regional,0.8681,0.45955,624
GCBC/SBSI,Banks - Regional,0.8021,0.45958,624
SHBI/TOWN,Banks - Regional,0.8898,0.45958,624
ALRS/BFC,Banks - Regional,0.8057,0.45959,624
CCBG/IBOC,Banks - Regional,0.9578,0.45967,624
CASH/UBCP,Banks - Regional,0.9081,0.45968,624
ABCB/FMAO,Banks - Regional,0.8421,0.4597,624
BANF/RF,Banks - Regional,0.9551,0.45978,624
BANR/WAFD,Banks - Regional,0.9463,0.4598,624
CVBF/EWBC,Banks - Regional,0.8673,0.45982,624
HOMB/SRCE,Banks - Regional,0.941,0.45985,624
FCF/THFF,Banks - Regional,0.958,0.45985,624
FBNC/HTBK,Banks - Regional,0.8873,0.45991,624
INDB/ISBA,Banks - Regional,0.8026,0.45992,624
HFWA/UBCP,Banks - Regional,0.8319,0.45993,624
OPOF/PEBO,Banks - Regional,0.8264,0.45994,624
NBTB/WABC,Banks - Regional,0.8774,0.45995,624
BFC/PNFP,Banks - Regional,0.8869,0.45998,624
LCNB/UBFO,Banks - Regional,0.8419,0.46,624
CCNE/FNB,Banks - Regional,0.8015,0.46002,624
HBCP/KEY,Banks - Regional,0.9082,0.46003,624
DCOM/TFSL,Banks - Regional,0.8073,0.46008,624
HDB/PNC,Banks - Regional,0.9274,0.46011,624
CIVB/GBCI,Banks - Regional,0.9304,0.46011,624
FCBC/TSBK,Banks - Regional,0.9469,0.46016,624
LKFN/PNFP,Banks - Regional,0.9403,0.46019,624
FSFG/UNTY,Banks - Regional,0.908,0.46021,624
CASH/MGYR,Banks - Regional,0.8937,0.46023,624
SHBI/TFC,Banks - Regional,0.8923,0.46027,624
BUSE/TCBI,Banks - Regional,0.8196,0.46028,624
SNV/UCB,Banks - Regional,0.9312,0.46028,624
CFFI/QCRH,Banks - Regional,0.9157,0.46029,624
FRME/MTB,Banks - Regional,0.9536,0.4603,624
ASB/TRST,Banks - Regional,0.9211,0.46031,624
FDBC/UCB,Banks - Regional,0.8307,0.46032,624
BFC/CATY,Banks - Regional,0.9014,0.46035,624
FMBH/ZIONP,Banks - Regional,0.8928,0.46041,624
MTB/TRST,Banks - Regional,0.9162,0.46041,624
FMBH/WTFC,Banks - Regional,0.9006,0.46046,624
CWBC/PROV,Banks - Regional,0.8278,0.46047,624
PEBO/WAL,Banks - Regional,0.8928,0.46051,624
BPOP/PKBK,Banks - Regional,0.8754,0.46057,624
HIFS/MBCN,Banks - Regional,0.8819,0.46057,624
MTB/RNST,Banks - Regional,0.894,0.46058,624
AUB/TRST,Banks - Regional,0.9366,0.46063,624
BPOP/NECB,Banks - Regional,0.9265,0.46066,624
KEY/TRST,Banks - Regional,0.8929,0.46066,624
MOFG/VABK,Banks - Regional,0.8136,0.46066,624
ISBA/KEY,Banks - Regional,0.8315,0.46068,624
IBCP/OZK,Banks - Regional,0.8607,0.46068,624
OBT/UBSI,Banks - Regional,0.8138,0.46072,624
BANF/FBIZ,Banks - Regional,0.9397,0.46074,624
HFBL/NWBI,Banks - Regional,0.871,0.46074,624
RBCAA/UMBF,Banks - Regional,0.9246,0.46076,624
OPBK/TSBK,Banks - Regional,0.9168,0.46078,624
HWC/NWBI,Banks - Regional,0.8557,0.46079,624
PEBK/ZION,Banks - Regional,0.8958,0.4608,624
PLBC/UBCP,Banks - Regional,0.9434,0.46081,624
FULT/ZION,Banks - Regional,0.9228,0.46082,624
FITB/HBAN,Banks - Regional,0.9631,0.46083,624
CCBG/FMBH,Banks - Regional,0.8544,0.46084,624
OSBC/PFIS,Banks - Regional,0.9018,0.46085,624
RBCAA/THFF,Banks - Regional,0.9094,0.46086,624
GBCI/UMBF,Banks - Regional,0.9263,0.46087,624
ABCB/FNLC,Banks - Regional,0.9415,0.4609,624
HBAN/NKSH,Banks - Regional,0.849,0.46092,624
COLB/UBFO,Banks - Regional,0.8108,0.46093,624
BHLB/PFS,Banks - Regional,0.8761,0.46094,624
RVSB/ZION,Banks - Regional,0.8569,0.46094,624
FSFG/HFWA,Banks - Regional,0.9166,0.46095,624
ABCB/ACNB,Banks - Regional,0.9113,0.46099,624
AX/CHCO,Banks - Regional,0.9354,0.46109,624
FDBC/IBCP,Banks - Regional,0.8316,0.46109,624
BRKL/UBFO,Banks - Regional,0.8593,0.46114,624
HBCP/TFC,Banks - Regional,0.8851,0.46115,624
PNC/SSB,Banks - Regional,0.8962,0.46116,624
GSBC/ONB,Banks - Regional,0.9417,0.46116,624
HWC/VLY,Banks - Regional,0.8364,0.46116,624
ISBA/NWBI,Banks - Regional,0.8675,0.46118,624
CCNE/HDB,Banks - Regional,0.8587,0.46118,624
BFC/RBCAA,Banks - Regional,0.9496,0.46125,624
ACNB/WSFS,Banks - Regional,0.9019,0.4613,624
CASH/HBAN,Banks - Regional,0.9317,0.46132,624
CHMG/IBN,Banks - Regional,0.8057,0.46134,624
FXNC/ZION,Banks - Regional,0.8951,0.46139,624
CZFS/PWOD,Banks - Regional,0.8234,0.4614,624
ACNB/BOH,Banks - Regional,0.834,0.46142,624
FITB/HFBL,Banks - Regional,0.8284,0.46143,624
CHCO/EFSC,Banks - Regional,0.911,0.4615,624
AX/SBFG,Banks - Regional,0.8942,0.46153,624
FCNCA/RBCAA,Banks - Regional,0.9011,0.46153,624
SFNC/TFSL,Banks - Regional,0.8494,0.46153,624
LKFN/ZION,Banks - Regional,0.9269,0.46159,624
FCBC/IBCP,Banks - Regional,0.9641,0.46166,624
INDB/ZION,Banks - Regional,0.9195,0.46167,624
RBCAA/SSB,Banks - Regional,0.8716,0.46168,624
CMA/SBCF,Banks - Regional,0.9315,0.46168,624
BCML/SMBK,Banks - Regional,0.9208,0.4617,624
NFBK/OZK,Banks - Regional,0.8096,0.46172,624
FDBC/HBCP,Banks - Regional,0.8633,0.46174,624
FITB/VABK,Banks - Regional,0.8839,0.46176,624
FRME/OPBK,Banks - Regional,0.9194,0.46177,624
CBAN/CWBC,Banks - Regional,0.934,0.46177,624
CARE/FMNB,Banks - Regional,0.8087,0.46179,624
HFWA/WSFS,Banks - Regional,0.9208,0.4618,624
IBOC/NWBI,Banks - Regional,0.8619,0.46182,624
HBNC/ISBA,Banks - Regional,0.874,0.46182,624
FMBH/OPOF,Banks - Regional,0.8276,0.46186,624
FCCO/FFIN,Banks - Regional,0.8542,0.46187,624
NWBI/SYBT,Banks - Regional,0.8431,0.46189,624
MPB/NWFL,Banks - Regional,0.9228,0.4619,624
SSBI/USB,Banks - Regional,0.8091,0.46191,624
FCF/FULT,Banks - Regional,0.9738,0.46191,624
BANF/CWBC,Banks - Regional,0.8088,0.46192,624
HFBL/ONB,Banks - Regional,0.818,0.46196,624
FBNC/WTBA,Banks - Regional,0.934,0.46196,624
BCML/NBTB,Banks - Regional,0.9168,0.46198,624
BANC/NFBK,Banks - Regional,0.8431,0.46201,624
GCBC/OPBK,Banks - Regional,0.8524,0.46204,624
HBCP/PB,Banks - Regional,0.9316,0.46205,624
FDBC/WSFS,Banks - Regional,0.8545,0.46205,624
CNOB/FFIC,Banks - Regional,0.8827,0.46206,624
BCML/GBCI,Banks - Regional,0.8467,0.46207,624
FSFG/GBCI,Banks - Regional,0.9545,0.46208,624
EFSC/NWBI,Banks - Regional,0.9613,0.4621,624
EFSC/NWFL,Banks - Regional,0.9286,0.46216,624
FMAO/SMBC,Banks - Regional,0.8196,0.46217,624
SRCE/UBSI,Banks - Regional,0.9266,0.46221,624
FRST/WAFD,Banks - Regional,0.8843,0.46221,624
FRAF/QCRH,Banks - Regional,0.9171,0.46226,624
FXNC/GSBC,Banks - Regional,0.8838,0.46229,624
BFC/FXNC,Banks - Regional,0.889,0.46232,624
FSFG/MBWM,Banks - Regional,0.9103,0.46234,624
DCOM/ONB,Banks - Regional,0.8405,0.46235,624
BANF/FRAF,Banks - Regional,0.8734,0.46239,624
LARK/RF,Banks - Regional,0.8279,0.46239,624
FSFG/OVBC,Banks - Regional,0.8266,0.46241,624
FULT/HOMB,Banks - Regional,0.9395,0.46242,624
HBAN/SYBT,Banks - Regional,0.9301,0.46243,624
SFST/UBCP,Banks - Regional,0.8674,0.46244,624
BCBP/CTBI,Banks - Regional,0.8148,0.46246,624
BHRB/UNTY,Banks - Regional,0.8129,0.46248,624
HOPE/NWBI,Banks - Regional,0.8123,0.46251,624
CBAN/CFFI,Banks - Regional,0.8296,0.46253,624
QCRH/WAL,Banks - Regional,0.9101,0.46256,624
FRST/HIFS,Banks - Regional,0.8111,0.46259,624
OPOF/PB,Banks - Regional,0.8114,0.46259,624
BCBP/PNFP,Banks - Regional,0.8323,0.4626,624
UBCP/VABK,Banks - Regional,0.8917,0.46263,624
FUNC/THFF,Banks - Regional,0.9047,0.46263,624
INDB/RF,Banks - Regional,0.8591,0.46263,624
CMA/OSBC,Banks - Regional,0.8787,0.46265,624
CBSH/NKSH,Banks - Regional,0.8233,0.46267,624
HIFS/RVSB,Banks - Regional,0.856,0.46268,624
LARK/RVSB,Banks - Regional,0.8517,0.46273,624
AX/CVBF,Banks - Regional,0.8325,0.46278,624
TSBK/ZION,Banks - Regional,0.9074,0.46284,624
CZWI/NKSH,Banks - Regional,0.8749,0.46286,624
IBN/IBOC,Banks - Regional,0.9152,0.46288,624
CASH/WTFC,Banks - Regional,0.9467,0.46291,624
PLBC/TOWN,Banks - Regional,0.9234,0.46291,624
CCBG/FULT,Banks - Regional,0.9113,0.46294,624
THFF/TRST,Banks - Regional,0.9227,0.46295,624
CIVB/FITB,Banks - Regional,0.8629,0.46296,624
ISBA/ONB,Banks - Regional,0.8512,0.46296,624
BUSE/TFC,Banks - Regional,0.8964,0.46298,624
NBN/SFBC,Banks - Regional,0.8176,0.46298,624
CCBG/WABC,Banks - Regional,0.8135,0.46304,624
FFIC/NWBI,Banks - Regional,0.8237,0.46306,624
CBU/KEY,Banks - Regional,0.9304,0.46311,624
CZFS/SMBC,Banks - Regional,0.8885,0.46311,624
CFR/HBCP,Banks - Regional,0.93,0.46311,624
FMAO/PNC,Banks - Regional,0.8075,0.46313,624
CFR/COFS,Banks - Regional,0.8407,0.46314,624
FMNB/TFSL,Banks - Regional,0.8991,0.46315,624
HWBK/PWOD,Banks - Regional,0.8338,0.46315,624
FMBH/HWC,Banks - Regional,0.8818,0.46317,624
PFS/RF,Banks - Regional,0.8231,0.46318,624
HFWA/WTBA,Banks - Regional,0.8874,0.46321,624
FMBH/HTBK,Banks - Regional,0.8928,0.46321,624
FBNC/FFBC,Banks - Regional,0.9435,0.46322,624
BANR/RBCAA,Banks - Regional,0.897,0.46331,624
INDB/UMBF,Banks - Regional,0.8297,0.46336,624
ALRS/SNV,Banks - Regional,0.8685,0.46337,624
FMNB/OCFC,Banks - Regional,0.8728,0.46339,624
CFR/DCOM,Banks - Regional,0.8349,0.46341,624
FDBC/UBFO,Banks - Regional,0.9103,0.46344,624
CVBF/RF,Banks - Regional,0.8731,0.46347,624
HFBL/OCFC,Banks - Regional,0.8309,0.4635,624
CATY/TFSL,Banks - Regional,0.8557,0.46351,624
ABCB/PFS,Banks - Regional,0.9053,0.46351,624
CBAN/CMA,Banks - Regional,0.9196,0.46352,624
BCML/SBFG,Banks - Regional,0.9259,0.46352,624
CNOB/PFBC,Banks - Regional,0.8837,0.46352,624
HFBL/NEWT,Banks - Regional,0.9192,0.46352,624
PROV/WBS,Banks - Regional,0.8065,0.46354,624
EWBC/INBK,Banks - Regional,0.8258,0.46354,624
BANR/ZION,Banks - Regional,0.917,0.46356,624
FMBH/HWBK,Banks - Regional,0.8988,0.46361,624
HBAN/WAFD,Banks - Regional,0.95,0.46361,624
ASB/OBT,Banks - Regional,0.8023,0.46363,624
HFWA/SFST,Banks - Regional,0.9199,0.46366,624
BRKL/SSB,Banks - Regional,0.8184,0.4637,624
CFFI/WAFD,Banks - Regional,0.8715,0.46371,624
TFSL/UBSI,Banks - Regional,0.8742,0.46372,624
BOH/VLY,Banks - Regional,0.8563,0.46373,624
HTBK/RF,Banks - Regional,0.8028,0.46375,624
BCML/UNB,Banks - Regional,0.857,0.46375,624
CZFS/SSBI,Banks - Regional,0.8754,0.46377,624
ALRS/INBK,Banks - Regional,0.8508,0.46381,624
OPBK/STBA,Banks - Regional,0.8983,0.46381,624
BANR/RNST,Banks - Regional,0.9131,0.46381,624
OBT/UMBF,Banks - Regional,0.8601,0.46383,624
BFC/NBTB,Banks - Regional,0.9364,0.46384,624
AROW/CFR,Banks - Regional,0.8721,0.46388,624
FXNC/PFIS,Banks - Regional,0.8085,0.46389,624
CBAN/SMBC,Banks - Regional,0.8989,0.46389,624
TOWN/TRMK,Banks - Regional,0.9563,0.46389,624
FDBC/MBCN,Banks - Regional,0.872,0.46391,624
FBNC/PFS,Banks - Regional,0.9075,0.46391,624
SFNC/SRCE,Banks - Regional,0.8195,0.46397,624
BOKF/FULT,Banks - Regional,0.9609,0.46397,624
BCML/SNV,Banks - Regional,0.9054,0.464,624
BANF/CBFV,Banks - Regional,0.8481,0.46409,624
GSBC/OSBC,Banks - Regional,0.9573,0.46414,624
HBCP/SBSI,Banks - Regional,0.9197,0.46414,624
HFBL/USB,Banks - Regional,0.8888,0.46415,624
EWBC/PKBK,Banks - Regional,0.9164,0.46415,624
CBAN/VABK,Banks - Regional,0.9305,0.46416,624
CHMG/ZIONP,Banks - Regional,0.8762,0.46419,624
FULT/PWOD,Banks - Regional,0.8454,0.46424,624
CMA/LKFN,Banks - Regional,0.8504,0.46424,624
CBU/CHCO,Banks - Regional,0.8317,0.46426,624
CMA/EBMT,Banks - Regional,0.8789,0.46427,624
ACNB/NWFL,Banks - Regional,0.9279,0.46429,624
FHN/IBCP,Banks - Regional,0.8387,0.46429,624
EBTC/UBSI,Banks - Regional,0.9036,0.46429,624
UNB/UVSP,Banks - Regional,0.8304,0.46437,624
BANR/BUSE,Banks - Regional,0.9247,0.4644,624
COLB/TRST,Banks - Regional,0.9118,0.46441,624
CASH/FBIZ,Banks - Regional,0.9227,0.46442,624
MGYR/TFSL,Banks - Regional,0.8528,0.46442,624
OSBC/WTBA,Banks - Regional,0.8915,0.46443,624
FFIN/SSBI,Banks - Regional,0.8557,0.46447,624
ABCB/FNB,Banks - Regional,0.9201,0.46451,624
FRST/VABK,Banks - Regional,0.8313,0.46452,624
PBHC/VABK,Banks - Regional,0.9138,0.46454,624
KRNY/NFBK,Banks - Regional,0.9095,0.46455,624
EBMT/SRCE,Banks - Regional,0.8177,0.46456,624
FDBC/WSBF,Banks - Regional,0.8689,0.46462,624
EFSC/MOFG,Banks - Regional,0.8762,0.46465,624
HIFS/SSB,Banks - Regional,0.8355,0.46471,624
CMA/CWBC,Banks - Regional,0.9036,0.46473,624
CARE/THFF,Banks - Regional,0.8302,0.46474,624
EBTC/PWOD,Banks - Regional,0.86,0.46476,624
HFWA/PB,Banks - Regional,0.8927,0.46478,624
BCML/RBCAA,Banks - Regional,0.9075,0.46481,624
HWBK/TFSL,Banks - Regional,0.8563,0.46485,624
HFBL/PEBO,Banks - Regional,0.8721,0.46486,624
EBMT/HFWA,Banks - Regional,0.8899,0.46489,624
GBCI/TRMK,Banks - Regional,0.9275,0.46492,624
CBAN/OVLY,Banks - Regional,0.817,0.46495,624
CBAN/TOWN,Banks - Regional,0.9248,0.46499,624
HBAN/UBSI,Banks - Regional,0.9402,0.46501,624
CNOB/SSB,Banks - Regional,0.9147,0.46503,624
GBCI/PEBK,Banks - Regional,0.9064,0.46506,624
BOH/UBFO,Banks - Regional,0.8864,0.46511,624
PB/TFSL,Banks - Regional,0.8489,0.46517,624
HWBK/OBT,Banks - Regional,0.8612,0.4652,624
CADE/GSBC,Banks - Regional,0.9252,0.4652,624
CWBC/UBSI,Banks - Regional,0.904,0.46522,624
CCBG/CTBI,Banks - Regional,0.9245,0.46523,624
NEWT/PEBK,Banks - Regional,0.8055,0.46525,624
CNOB/COLB,Banks - Regional,0.872,0.46529,624
PROV/WSFS,Banks - Regional,0.8238,0.46531,624
CZFS/FSFG,Banks - Regional,0.846,0.46531,624
FRST/MPB,Banks - Regional,0.8711,0.46533,624
ISBA/NBTB,Banks - Regional,0.8471,0.46534,624
MBWM/WAL,Banks - Regional,0.881,0.46535,624
ACNB/SMBC,Banks - Regional,0.9475,0.46539,624
HOMB/PB,Banks - Regional,0.9207,0.46544,624
MNSB/SNV,Banks - Regional,0.8326,0.46545,624
KEY/TOWN,Banks - Regional,0.912,0.46549,624
CARE/CVBF,Banks - Regional,0.8208,0.4655,624
PROV/WASH,Banks - Regional,0.8472,0.46551,624
BCBP/FULT,Banks - Regional,0.835,0.46555,624
QCRH/RBCAA,Banks - Regional,0.9622,0.46556,624
FXNC/UVSP,Banks - Regional,0.8545,0.46558,624
FDBC/SMBC,Banks - Regional,0.8418,0.46558,624
CFFI/UBCP,Banks - Regional,0.8243,0.4656,624
GABC/OSBC,Banks - Regional,0.9391,0.4656,624
GBCI/VLY,Banks - Regional,0.8634,0.46562,624
CBU/SMBK,Banks - Regional,0.8902,0.46564,624
UBFO/WBS,Banks - Regional,0.9302,0.46564,624
FBIZ/ZIONP,Banks - Regional,0.844,0.46568,624
FMAO/HWBK,Banks - Regional,0.8324,0.46576,624
IBCP/SBSI,Banks - Regional,0.8837,0.46576,624
GCBC/NBTB,Banks - Regional,0.8949,0.46576,624
FITB/KEY,Banks - Regional,0.9239,0.46576,624
AROW/CVBF,Banks - Regional,0.9448,0.46583,624
KEY/MBWM,Banks - Regional,0.8742,0.46588,624
NEWT/RF,Banks - Regional,0.8569,0.46588,624
BANR/CNOB,Banks - Regional,0.9192,0.46591,624
CVBF/RNST,Banks - Regional,0.9106,0.466,624
GCBC/PEBO,Banks - Regional,0.851,0.46603,624
CASH/WSBF,Banks - Regional,0.8246,0.46603,624
RNST/TOWN,Banks - Regional,0.8919,0.4661,624
HBNC/INBK,Banks - Regional,0.8875,0.4662,624
ACNB/FCCO,Banks - Regional,0.9313,0.46621,624
CATY/SYBT,Banks - Regional,0.9327,0.46623,624
OSBC/UBFO,Banks - Regional,0.9558,0.46624,624
ASB/STBA,Banks - Regional,0.9524,0.46625,624
CZNC/ZIONP,Banks - Regional,0.8727,0.46627,624
HDB/IBOC,Banks - Regional,0.8646,0.46636,624
KEY/QCRH,Banks - Regional,0.8821,0.46641,624
HFWA/STBA,Banks - Regional,0.9065,0.46646,624
INDB/SFNC,Banks - Regional,0.8946,0.46648,624
CMA/FXNC,Banks - Regional,0.851,0.46649,624
BANF/WTFC,Banks - Regional,0.9396,0.4665,624
AX/GBCI,Banks - Regional,0.9019,0.46651,624
CBU/IBCP,Banks - Regional,0.8605,0.46658,624
GBCI/MBCN,Banks - Regional,0.9044,0.46661,624
CHCO/ZION,Banks - Regional,0.8356,0.46665,624
BCBP/MBWM,Banks - Regional,0.8038,0.46665,624
CZFS/KEY,Banks - Regional,0.8128,0.46669,624
ALRS/FBNC,Banks - Regional,0.8914,0.46669,624
CIVB/RF,Banks - Regional,0.8826,0.4667,624
ASRV/PROV,Banks - Regional,0.8622,0.46671,624
CHMG/NBTB,Banks - Regional,0.9414,0.46674,624
LCNB/STBA,Banks - Regional,0.8528,0.46674,624
HFWA/NFBK,Banks - Regional,0.8126,0.46681,624
ISBA/PKBK,Banks - Regional,0.8404,0.46681,624
CZFS/CZWI,Banks - Regional,0.8395,0.46681,624
FDBC/PB,Banks - Regional,0.8615,0.46681,624
CTBI/OZK,Banks - Regional,0.8715,0.46683,624
MNSB/PGC,Banks - Regional,0.9093,0.46689,624
GSBC/HBAN,Banks - Regional,0.9645,0.46691,624
BUSE/RF,Banks - Regional,0.8707,0.46692,624
CARE/WSFS,Banks - Regional,0.8566,0.46693,624
CZFS/NBTB,Banks - Regional,0.8691,0.46695,624
BFC/OSBC,Banks - Regional,0.8986,0.46695,624
FBNC/SBSI,Banks - Regional,0.9433,0.46696,624
CHCO/LCNB,Banks - Regional,0.8039,0.46701,624
CASH/RF,Banks - Regional,0.9615,0.46709,624
FBNC/PFBC,Banks - Regional,0.9485,0.46709,624
EWBC/FRME,Banks - Regional,0.9133,0.4671,624
FRME/RF,Banks - Regional,0.9104,0.46712,624
ALRS/IBCP,Banks - Regional,0.8265,0.46715,624
CVBF/ZION,Banks - Regional,0.9065,0.46719,624
PNFP/RNST,Banks - Regional,0.8721,0.46721,624
CBAN/RNST,Banks - Regional,0.8795,0.46721,624
CASH/WBS,Banks - Regional,0.8697,0.46722,624
GSBC/SBSI,Banks - Regional,0.9571,0.46722,624
OPOF/WTBA,Banks - Regional,0.8332,0.46724,624
CBSH/COLB,Banks - Regional,0.8311,0.46725,624
INBK/RNST,Banks - Regional,0.8724,0.46726,624
FDBC/OSBC,Banks - Regional,0.877,0.46728,624
FRAF/RF,Banks - Regional,0.9024,0.46728,624
HBCP/TRST,Banks - Regional,0.915,0.46729,624
HOMB/RF,Banks - Regional,0.8966,0.4673,624
PFIS/TFSL,Banks - Regional,0.8272,0.4673,624
CASH/PFBC,Banks - Regional,0.9579,0.46733,624
FRAF/PWOD,Banks - Regional,0.8255,0.46733,624
BCBP/HBNC,Banks - Regional,0.8711,0.46734,624
RNST/SFNC,Banks - Regional,0.9501,0.46735,624
HBAN/PWOD,Banks - Regional,0.8477,0.46739,624
HFBL/WAFD,Banks - Regional,0.9015,0.46739,624
TRST/ZIONP,Banks - Regional,0.8259,0.4674,624
ISBA/PB,Banks - Regional,0.8454,0.46743,624
CIVB/WAL,Banks - Regional,0.8962,0.46743,624
HOMB/TOWN,Banks - Regional,0.9336,0.46745,624
BFC/GBCI,Banks - Regional,0.9022,0.4675,624
CFFI/KEY,Banks - Regional,0.8067,0.46751,624
PLBC/WAFD,Banks - Regional,0.8987,0.46752,624
HWBK/LCNB,Banks - Regional,0.8416,0.46754,624
CFR/ISBA,Banks - Regional,0.8406,0.46762,624
FDBC/PEBO,Banks - Regional,0.8897,0.46763,624
HOMB/PGC,Banks - Regional,0.8746,0.46766,624
CATY/NBTB,Banks - Regional,0.9645,0.46768,624
BOH/INBK,Banks - Regional,0.8533,0.46768,624
CASH/RBCAA,Banks - Regional,0.9633,0.46768,624
ASB/GSBC,Banks - Regional,0.922,0.46769,624
EBMT/SFBC,Banks - Regional,0.8449,0.4677,624
CMA/MBCN,Banks - Regional,0.8178,0.4677,624
UMBF/WSBC,Banks - Regional,0.8354,0.46771,624
FLIC/HBNC,Banks - Regional,0.8397,0.46774,624
AX/EFSC,Banks - Regional,0.9074,0.46778,624
EWBC/OZK,Banks - Regional,0.8825,0.46782,624
INBK/PPBI,Banks - Regional,0.8653,0.46783,624
MTB/TFC,Banks - Regional,0.9013,0.46785,624
FHN/MTB,Banks - Regional,0.8906,0.46791,624
BPOP/PBHC,Banks - Regional,0.8093,0.46793,624
ACNB/THFF,Banks - Regional,0.9274,0.46793,624
INDB/NWBI,Banks - Regional,0.9239,0.46796,624
HFBL/HFWA,Banks - Regional,0.8734,0.46802,624
CMA/UBCP,Banks - Regional,0.8417,0.46803,624
TOWN/VLY,Banks - Regional,0.8262,0.46806,624
BANF/HBCP,Banks - Regional,0.901,0.46813,624
CBU/USB,Banks - Regional,0.9299,0.46816,624
EWBC/SSB,Banks - Regional,0.9219,0.46818,624
AX/PEBO,Banks - Regional,0.9268,0.46821,624
HBAN/ISBA,Banks - Regional,0.8684,0.46821,624
RF/THFF,Banks - Regional,0.9161,0.46822,624
GBCI/INBK,Banks - Regional,0.8064,0.46822,624
BFC/CCNE,Banks - Regional,0.8085,0.46822,624
HDB/MNSB,Banks - Regional,0.9296,0.46824,624
HTBK/THFF,Banks - Regional,0.9115,0.46826,624
FMAO/HDB,Banks - Regional,0.8002,0.46828,624
FCF/STBA,Banks - Regional,0.944,0.46828,624
FXNC/TRMK,Banks - Regional,0.8635,0.46837,624
FBNC/FHN,Banks - Regional,0.8668,0.46838,624
SFBC/TRST,Banks - Regional,0.8748,0.46847,624
CVBF/INBK,Banks - Regional,0.8253,0.46855,624
BCML/DCOM,Banks - Regional,0.8269,0.46858,624
