Ticker Pair,Industry,Correlation,Avg P-Value,Tests Run
MHF/MPA,Asset Management,0.9618,0.15273,624
KTF/NOM,Asset Management,0.8652,0.15278,624
FMN/VBF,Asset Management,0.9335,0.15287,624
CXH/NMT,Asset Management,0.9658,0.15293,624
MPA/NIM,Asset Management,0.9696,0.153,624
GDO/IGI,Asset Management,0.9728,0.1531,624
BLE/FMN,Asset Management,0.9804,0.15318,624
EOT/NAD,Asset Management,0.9674,0.15322,624
MQT/NXN,Asset Management,0.9704,0.15324,624
FMN/IIM,Asset Management,0.977,0.15345,624
PCN/PFN,Asset Management,0.994,0.15347,624
BLE/NEA,Asset Management,0.9504,0.15385,624
BYM/MYD,Asset Management,0.9784,0.1539,624
IQI/VMO,Asset Management,0.9923,0.15393,624
BFK/NOM,Asset Management,0.8725,0.15394,624
BLE/NAN,Asset Management,0.9673,0.15419,624
NAN/NMI,Asset Management,0.9752,0.15428,624
NAD/NXC,Asset Management,0.9745,0.15436,624
BFK/MYI,Asset Management,0.9668,0.1544,624
PCF/PTY,Asset Management,0.9788,0.15447,624
NMT/VGM,Asset Management,0.9784,0.15452,624
MFM/VKQ,Asset Management,0.9834,0.15457,624
NVG/NZF,Asset Management,0.9976,0.1546,624
IGI/WEA,Asset Management,0.9573,0.1546,624
MFM/NEA,Asset Management,0.9687,0.15478,624
FMY/TSI,Asset Management,0.9301,0.1548,624
NRK/VGM,Asset Management,0.9897,0.15488,624
RFI/RNP,Asset Management,0.9927,0.15499,624
DTF/NMT,Asset Management,0.9469,0.15515,624
MPA/VMO,Asset Management,0.9836,0.15543,624
PAI/WEA,Asset Management,0.9691,0.15543,624
NIM/NVG,Asset Management,0.9737,0.15561,624
FMN/VCV,Asset Management,0.9799,0.15568,624
MHD/VGM,Asset Management,0.9718,0.15576,624
MUA/NNY,Asset Management,0.9739,0.15578,624
BLW/WEA,Asset Management,0.9562,0.15583,624
BYM/VCV,Asset Management,0.979,0.15585,624
FMN/NAN,Asset Management,0.9796,0.156,624
EMD/MIN,Asset Management,0.913,0.15613,624
EOT/NUV,Asset Management,0.9675,0.1562,624
FMN/NQP,Asset Management,0.9638,0.15645,624
IQI/NVG,Asset Management,0.9866,0.15655,624
FLC/PFO,Asset Management,0.9923,0.15669,624
IQI/VCV,Asset Management,0.9888,0.15679,624
LEO/NMT,Asset Management,0.9666,0.1568,624
NIM/NXP,Asset Management,0.97,0.1568,624
HPI/OIA,Asset Management,0.9696,0.15694,624
MPA/NRK,Asset Management,0.9842,0.15701,624
AFB/NMI,Asset Management,0.9661,0.15719,624
EFR/FRA,Asset Management,0.9878,0.15725,624
BRW/FRA,Asset Management,0.9659,0.15787,624
PDT/RFI,Asset Management,0.9637,0.15791,624
LEO/MUE,Asset Management,0.9849,0.15795,624
MPA/MYN,Asset Management,0.9789,0.15796,624
NUV/NXN,Asset Management,0.9802,0.158,624
MMU/NXC,Asset Management,0.9502,0.15801,624
EOT/NEA,Asset Management,0.9615,0.15811,624
MHD/NKX,Asset Management,0.963,0.15812,624
MYI/NUW,Asset Management,0.9826,0.15816,624
MHN/MVT,Asset Management,0.9757,0.15825,624
BGT/EFR,Asset Management,0.9906,0.15831,624
BLE/VBF,Asset Management,0.9138,0.15832,624
VCV/VGM,Asset Management,0.9877,0.15853,624
FMN/MPA,Asset Management,0.9708,0.15859,624
BLE/NAC,Asset Management,0.9845,0.15861,624
MQY/MYN,Asset Management,0.9875,0.15885,624
NAN/VKQ,Asset Management,0.9904,0.15891,624
BLE/NUV,Asset Management,0.9546,0.1594,624
PML/PMX,Asset Management,0.992,0.15943,624
MHD/NNY,Asset Management,0.9612,0.15947,624
MIY/NXN,Asset Management,0.9703,0.15949,624
MPA/PMO,Asset Management,0.9745,0.15965,624
IGI/NZF,Asset Management,0.9742,0.16007,624
CMU/MYD,Asset Management,0.9842,0.16014,624
NMT/NXC,Asset Management,0.9266,0.16019,624
NQP/VPV,Asset Management,0.9888,0.16022,624
BLE/MHN,Asset Management,0.9828,0.16029,624
OIA/VBF,Asset Management,0.9693,0.16041,624
MIY/MUE,Asset Management,0.9776,0.16053,624
BYM/MVF,Asset Management,0.9704,0.16053,624
MUJ/NOM,Asset Management,0.8009,0.16065,624
MPA/MUE,Asset Management,0.979,0.1608,624
BFK/PMM,Asset Management,0.9503,0.16106,624
EVN/NEA,Asset Management,0.9766,0.16109,624
MPA/NMT,Asset Management,0.9579,0.1611,624
MHF/PMO,Asset Management,0.9568,0.16118,624
MVF/NAD,Asset Management,0.9582,0.16153,624
JMM/PAI,Asset Management,0.9705,0.16155,624
MHN/NAC,Asset Management,0.9858,0.16156,624
BLE/MVT,Asset Management,0.9824,0.16161,624
NEA/NMI,Asset Management,0.9529,0.16195,624
NUW/NZF,Asset Management,0.962,0.162,624
BKN/FMN,Asset Management,0.9671,0.16211,624
BTA/CMU,Asset Management,0.9429,0.16276,624
CXE/NXN,Asset Management,0.9423,0.16277,624
MVT/NOM,Asset Management,0.8865,0.16287,624
PCN/TSI,Asset Management,0.9724,0.16291,624
OIA/PML,Asset Management,0.9045,0.16292,624
MQY/NCA,Asset Management,0.9733,0.163,624
FMN/MVT,Asset Management,0.9757,0.16302,624
OIA/PFO,Asset Management,0.9697,0.16303,624
FOF/GOF,Asset Management,0.9868,0.16304,624
DTF/MGF,Asset Management,0.9069,0.16305,624
MHF/NMI,Asset Management,0.9558,0.16314,624
MVT/NAC,Asset Management,0.9761,0.16318,624
NMI/NUW,Asset Management,0.9796,0.16338,624
MYD/MYI,Asset Management,0.9797,0.16366,624
MHF/MHN,Asset Management,0.9298,0.16371,624
NAD/NXN,Asset Management,0.9781,0.16371,624
DHF/HIO,Asset Management,0.9796,0.16399,624
NRK/NUW,Asset Management,0.9673,0.16403,624
MQT/NIM,Asset Management,0.9735,0.16403,624
MHN/NXC,Asset Management,0.9533,0.16422,624
JHI/WEA,Asset Management,0.9669,0.16422,624
MYD/NAC,Asset Management,0.9893,0.16431,624
BFK/CXH,Asset Management,0.9742,0.16437,624
MUC/NAD,Asset Management,0.9716,0.16465,624
LEO/MYD,Asset Management,0.988,0.16475,624
BFK/NKX,Asset Management,0.9603,0.16482,624
BTA/NAD,Asset Management,0.9881,0.16484,624
NMI/NXP,Asset Management,0.9215,0.16486,624
MHD/MUC,Asset Management,0.9797,0.16496,624
MPA/NAD,Asset Management,0.9866,0.16497,624
MYD/NMT,Asset Management,0.9561,0.16511,624
BKN/BLE,Asset Management,0.9583,0.16515,624
MHF/NRK,Asset Management,0.965,0.16519,624
MPA/MVT,Asset Management,0.9374,0.16519,624
MQY/MYD,Asset Management,0.9787,0.16522,624
JHI/WIA,Asset Management,0.9594,0.1653,624
MYN/VGM,Asset Management,0.9891,0.1654,624
EOT/VKQ,Asset Management,0.9727,0.16545,624
DTF/NOM,Asset Management,0.8991,0.16551,624
MQT/NUV,Asset Management,0.9818,0.16558,624
BLE/NAD,Asset Management,0.9584,0.16564,624
MFM/MHD,Asset Management,0.9802,0.16571,624
NMT/NOM,Asset Management,0.8677,0.16573,624
PMF/PNI,Asset Management,0.964,0.16577,624
BFZ/NXC,Asset Management,0.9603,0.16593,624
MPA/MUC,Asset Management,0.9709,0.16594,624
IGI/KTF,Asset Management,0.902,0.16599,624
NQP/VKQ,Asset Management,0.9846,0.16611,624
EVN/NQP,Asset Management,0.9792,0.16614,624
EOT/IGI,Asset Management,0.9683,0.16636,624
NAD/VCV,Asset Management,0.9825,0.16684,624
FMN/NKX,Asset Management,0.9728,0.16696,624
EOT/MHF,Asset Management,0.9392,0.16696,624
AGD/AOD,Asset Management,0.9962,0.16717,624
BLE/NRK,Asset Management,0.9587,0.16718,624
BYM/LEO,Asset Management,0.9792,0.1672,624
MMU/PMM,Asset Management,0.9366,0.16772,624
IIM/NXC,Asset Management,0.97,0.16774,624
BKN/PMO,Asset Management,0.9705,0.16794,624
MHF/MVT,Asset Management,0.8825,0.1681,624
VCV/VKQ,Asset Management,0.9855,0.1682,624
MQT/VCV,Asset Management,0.9792,0.16825,624
CXH/MHN,Asset Management,0.9801,0.16832,624
MQT/MVT,Asset Management,0.959,0.16833,624
IQI/NMI,Asset Management,0.9732,0.16866,624
BTA/CXH,Asset Management,0.9698,0.16879,624
MUC/NOM,Asset Management,0.8691,0.16885,624
AWF/BLW,Asset Management,0.991,0.16886,624
BYM/IQI,Asset Management,0.9909,0.16895,624
MHF/MUC,Asset Management,0.922,0.16897,624
BLE/MQY,Asset Management,0.9747,0.1691,624
EOT/VGM,Asset Management,0.9741,0.16922,624
BFK/MMU,Asset Management,0.9671,0.1693,624
NNY/OIA,Asset Management,0.9735,0.16942,624
MMU/PMO,Asset Management,0.9303,0.16949,624
NAN/VCV,Asset Management,0.9905,0.16969,624
BYM/NAC,Asset Management,0.9823,0.16987,624
HPI/NZF,Asset Management,0.958,0.16992,624
MGF/VBF,Asset Management,0.9447,0.16998,624
CXH/VGM,Asset Management,0.9897,0.1701,624
IQI/NMT,Asset Management,0.9713,0.17011,624
IQI/VBF,Asset Management,0.9688,0.17018,624
NNY/VKQ,Asset Management,0.968,0.17058,624
BNY/MYI,Asset Management,0.9492,0.1706,624
MQT/MYN,Asset Management,0.9879,0.17062,624
NXC/PMO,Asset Management,0.9699,0.17067,624
GDO/VBF,Asset Management,0.987,0.17071,624
MUE/MVT,Asset Management,0.9719,0.17091,624
KTF/SBI,Asset Management,0.974,0.17098,624
NIM/OIA,Asset Management,0.9615,0.17107,624
MHN/MQT,Asset Management,0.9846,0.17123,624
BTA/VBF,Asset Management,0.981,0.17124,624
MPA/NXN,Asset Management,0.9675,0.17142,624
FMN/NMT,Asset Management,0.9642,0.1716,624
IQI/PMM,Asset Management,0.9854,0.17182,624
NMI/NOM,Asset Management,0.8027,0.17184,624
NUW/VMO,Asset Management,0.9682,0.17188,624
IIM/NQP,Asset Management,0.9824,0.17194,624
MIY/NRK,Asset Management,0.9831,0.17196,624
NXN/VTN,Asset Management,0.9517,0.17198,624
PDT/RQI,Asset Management,0.969,0.17204,624
MYI/NMI,Asset Management,0.977,0.17218,624
CXE/IGI,Asset Management,0.9593,0.1722,624
MFM/NXJ,Asset Management,0.9665,0.17221,624
OIA/PAI,Asset Management,0.9695,0.17233,624
CMU/PMX,Asset Management,0.957,0.17264,624
MVT/NXC,Asset Management,0.9289,0.17265,624
MMU/VKQ,Asset Management,0.9566,0.17266,624
MHN/VMO,Asset Management,0.9886,0.17292,624
FOF/PFL,Asset Management,0.9734,0.17301,624
NNY/NRK,Asset Management,0.973,0.17308,624
BFK/NMI,Asset Management,0.953,0.1736,624
NMI/NMT,Asset Management,0.943,0.17361,624
NEA/NMT,Asset Management,0.9688,0.17362,624
MPA/NEA,Asset Management,0.9804,0.17366,624
CXH/NRK,Asset Management,0.984,0.17399,624
AFB/NUW,Asset Management,0.971,0.17401,624
NIM/NKX,Asset Management,0.9719,0.17403,624
BLE/NUW,Asset Management,0.9618,0.17411,624
CMU/NZF,Asset Management,0.961,0.1742,624
BLE/VGM,Asset Management,0.9744,0.17422,624
MMU/NMZ,Asset Management,0.9576,0.17448,624
EOT/IQI,Asset Management,0.9794,0.17451,624
MHF/NIM,Asset Management,0.9708,0.17452,624
NAD/VKQ,Asset Management,0.9897,0.17457,624
BNY/NOM,Asset Management,0.9045,0.17465,624
MYI/NXN,Asset Management,0.9798,0.17468,624
NAC/NKX,Asset Management,0.9869,0.17477,624
MYD/PMO,Asset Management,0.9503,0.17483,624
BYM/MHD,Asset Management,0.966,0.17506,624
NAC/NAD,Asset Management,0.9796,0.17513,624
BKN/MIY,Asset Management,0.9801,0.17518,624
NRK/VMO,Asset Management,0.9878,0.17557,624
NXJ/VPV,Asset Management,0.9847,0.17564,624
NZF/OIA,Asset Management,0.9761,0.17573,624
CMU/PMM,Asset Management,0.9447,0.17583,624
NXN/OIA,Asset Management,0.9784,0.17588,624
MHD/MQT,Asset Management,0.9697,0.17601,624
MUE/MUJ,Asset Management,0.9803,0.17605,624
IGI/MHF,Asset Management,0.9449,0.17609,624
MHF/NUW,Asset Management,0.9517,0.17619,624
JMM/VBF,Asset Management,0.9715,0.17621,624
BTA/MYD,Asset Management,0.9552,0.17641,624
PMM/PMX,Asset Management,0.9197,0.17645,624
MMU/NCA,Asset Management,0.9672,0.17653,624
LEO/NXN,Asset Management,0.9526,0.17679,624
CXE/NVG,Asset Management,0.9562,0.17692,624
BKN/IIM,Asset Management,0.9734,0.17696,624
BKN/MPA,Asset Management,0.9727,0.17709,624
BYM/NXP,Asset Management,0.939,0.17717,624
BYM/NUV,Asset Management,0.9819,0.17728,624
NMI/OIA,Asset Management,0.9553,0.17744,624
AFB/NNY,Asset Management,0.9695,0.17746,624
NEA/VGM,Asset Management,0.9853,0.17764,624
MPA/PMM,Asset Management,0.9786,0.17778,624
HPI/RFI,Asset Management,0.9554,0.17779,624
IGI/NUW,Asset Management,0.9662,0.17801,624
MYD/NKX,Asset Management,0.9738,0.17815,624
MYD/VBF,Asset Management,0.9316,0.17847,624
EVN/MHF,Asset Management,0.9622,0.17847,624
AFB/BKN,Asset Management,0.9807,0.17868,624
HPI/HPS,Asset Management,0.9916,0.17875,624
BTZ/MCR,Asset Management,0.9937,0.17889,624
MHD/VMO,Asset Management,0.968,0.17892,624
AFB/NOM,Asset Management,0.8443,0.17894,624
NXP/VKQ,Asset Management,0.9426,0.179,624
MHD/PCK,Asset Management,0.9403,0.17903,624
CXE/MMU,Asset Management,0.971,0.17906,624
IIM/NVG,Asset Management,0.9709,0.17911,624
FMN/SBI,Asset Management,0.9748,0.17914,624
BTA/NQP,Asset Management,0.9883,0.17927,624
MYN/NXC,Asset Management,0.9592,0.17927,624
IIM/NUW,Asset Management,0.9767,0.17943,624
BGT/PHD,Asset Management,0.9831,0.17945,624
MHN/NKX,Asset Management,0.9711,0.17947,624
BTA/DSM,Asset Management,0.9402,0.17949,624
NUW/PMM,Asset Management,0.9618,0.17955,624
NEA/NXN,Asset Management,0.9681,0.17956,624
MMU/MYI,Asset Management,0.9683,0.17969,624
IIM/MHN,Asset Management,0.978,0.17974,624
OIA/PCQ,Asset Management,0.8166,0.17975,624
BKT/MQY,Asset Management,0.9657,0.17978,624
MQT/PMO,Asset Management,0.9803,0.1798,624
MQT/NNY,Asset Management,0.9709,0.17986,624
MMU/NMT,Asset Management,0.9341,0.18,624
CXE/VKQ,Asset Management,0.968,0.18001,624
NMI/VPV,Asset Management,0.9596,0.1802,624
BTZ/WEA,Asset Management,0.984,0.18025,624
MMT/VBF,Asset Management,0.978,0.18049,624
NRK/VBF,Asset Management,0.9737,0.18059,624
DSM/NOM,Asset Management,0.8713,0.18069,624
BFZ/NMI,Asset Management,0.9661,0.18072,624
BFK/MUA,Asset Management,0.9704,0.18079,624
MYD/NIM,Asset Management,0.9491,0.18079,624
MFM/VGM,Asset Management,0.9858,0.18096,624
MQT/MVF,Asset Management,0.9727,0.18102,624
NMT/VMO,Asset Management,0.9789,0.18102,624
EOT/NMZ,Asset Management,0.9744,0.18109,624
MHN/NOM,Asset Management,0.8691,0.18113,624
LEO/PMM,Asset Management,0.9575,0.18116,624
EOT/NMI,Asset Management,0.9622,0.18135,624
JHS/PFO,Asset Management,0.9817,0.18153,624
BLE/MPA,Asset Management,0.9496,0.18176,624
BNY/MUE,Asset Management,0.9671,0.18188,624
IIM/NAC,Asset Management,0.9855,0.18192,624
AFB/LEO,Asset Management,0.9846,0.182,624
IGR/RFI,Asset Management,0.9592,0.18208,624
NMI/PAI,Asset Management,0.9468,0.18208,624
MHF/VBF,Asset Management,0.9642,0.18214,624
NIM/PFD,Asset Management,0.9599,0.1822,624
DHF/PHT,Asset Management,0.8319,0.18252,624
NEA/PMM,Asset Management,0.9885,0.18255,624
BLE/IGI,Asset Management,0.96,0.18258,624
HPS/OIA,Asset Management,0.9637,0.18265,624
MYD/NCA,Asset Management,0.9676,0.18271,624
MHN/MVF,Asset Management,0.9825,0.18277,624
PCM/VLT,Asset Management,0.9447,0.18293,624
BFK/MHD,Asset Management,0.9852,0.18294,624
HPI/NVG,Asset Management,0.9477,0.18317,624
JPC/RFI,Asset Management,0.9441,0.18328,624
IIM/MPA,Asset Management,0.9838,0.18331,624
IIM/MVT,Asset Management,0.9524,0.18334,624
NAD/NMT,Asset Management,0.9658,0.1836,624
AFB/MHD,Asset Management,0.9739,0.18374,624
NXN/PML,Asset Management,0.9011,0.18384,624
BNY/MVT,Asset Management,0.9768,0.18387,624
NAC/NMI,Asset Management,0.9762,0.18388,624
LEO/NOM,Asset Management,0.8728,0.18392,624
AFB/BTA,Asset Management,0.9726,0.184,624
BTA/VKQ,Asset Management,0.9771,0.18406,624
MUE/PMM,Asset Management,0.9641,0.18423,624
AGD/TWN,Asset Management,0.9467,0.18438,624
BLE/VKQ,Asset Management,0.9684,0.18445,624
MVT/VMO,Asset Management,0.9607,0.18448,624
CXH/NMI,Asset Management,0.976,0.1845,624
EVN/VMO,Asset Management,0.9829,0.18453,624
IQI/MIY,Asset Management,0.9851,0.18463,624
HYT/WEA,Asset Management,0.9587,0.18463,624
MMU/NIM,Asset Management,0.9306,0.18464,624
BLE/PAI,Asset Management,0.9398,0.18472,624
NUV/VBF,Asset Management,0.9792,0.18473,624
BTA/NAN,Asset Management,0.9745,0.18475,624
BNY/VGM,Asset Management,0.964,0.18489,624
IGI/NAN,Asset Management,0.9732,0.18494,624
BHK/MIN,Asset Management,0.9613,0.185,624
MYI/NCA,Asset Management,0.9801,0.18511,624
BTA/NRK,Asset Management,0.9819,0.18516,624
MFM/NRK,Asset Management,0.9792,0.18517,624
NKX/NMI,Asset Management,0.975,0.18542,624
BGT/DSU,Asset Management,0.9892,0.18551,624
MFM/NUW,Asset Management,0.9754,0.18561,624
NQP/VCV,Asset Management,0.9744,0.18564,624
BFK/NRK,Asset Management,0.9631,0.18578,624
BTA/MUE,Asset Management,0.9623,0.18582,624
BFK/SBI,Asset Management,0.9571,0.18583,624
MVF/VGM,Asset Management,0.9764,0.18592,624
MVT/PMM,Asset Management,0.915,0.1861,624
NXC/NXN,Asset Management,0.9727,0.18612,624
PMF/PYN,Asset Management,0.9586,0.18627,624
EOT/NVG,Asset Management,0.9671,0.18637,624
JHI/JMM,Asset Management,0.9436,0.18639,624
ETO/SPE,Asset Management,0.9731,0.18642,624
MHD/NUV,Asset Management,0.9461,0.18651,624
MHF/PMM,Asset Management,0.9633,0.18652,624
CMU/CXH,Asset Management,0.982,0.1866,624
MQY/NIM,Asset Management,0.9702,0.18665,624
DSM/NUW,Asset Management,0.9677,0.18665,624
CMU/MMU,Asset Management,0.9771,0.18666,624
NAN/VGM,Asset Management,0.9916,0.18667,624
NIM/NXC,Asset Management,0.9681,0.18698,624
NNY/NXC,Asset Management,0.9757,0.18701,624
AFB/IIM,Asset Management,0.9858,0.18703,624
MVT/VGM,Asset Management,0.9618,0.1871,624
IGI/NQP,Asset Management,0.9674,0.18731,624
MHF/NUV,Asset Management,0.9603,0.18749,624
MUC/NKX,Asset Management,0.9686,0.1876,624
FMN/VKQ,Asset Management,0.9811,0.18782,624
MHF/MQT,Asset Management,0.95,0.18786,624
MFM/NOM,Asset Management,0.8157,0.18805,624
PSEC/VVR,Asset Management,0.8309,0.18806,624
MUJ/MVT,Asset Management,0.9348,0.18812,624
FMN/NEA,Asset Management,0.9646,0.18818,624
NEA/NVG,Asset Management,0.9948,0.1882,624
EOT/MQT,Asset Management,0.9679,0.18822,624
PAI/PMM,Asset Management,0.9739,0.18822,624
BKN/MUJ,Asset Management,0.9793,0.18825,624
EOT/NRK,Asset Management,0.9676,0.18828,624
MQY/NUV,Asset Management,0.9817,0.18829,624
FMN/VGM,Asset Management,0.9852,0.18846,624
PFD/PFO,Asset Management,0.9843,0.18849,624
MUE/NKX,Asset Management,0.9805,0.1886,624
NXC/PFO,Asset Management,0.9606,0.18868,624
MQT/MUJ,Asset Management,0.9906,0.18876,624
MQY/PMO,Asset Management,0.9715,0.18888,624
AFB/NVG,Asset Management,0.9741,0.1891,624
MCR/PAI,Asset Management,0.9614,0.18912,624
MUE/NXC,Asset Management,0.9611,0.18915,624
BFK/BNY,Asset Management,0.9793,0.18917,624
IGI/MMT,Asset Management,0.9344,0.18917,624
BFK/NEA,Asset Management,0.9581,0.18917,624
BRW/VVR,Asset Management,0.9579,0.18926,624
MUE/PAI,Asset Management,0.9501,0.18929,624
MHD/VKQ,Asset Management,0.9632,0.18938,624
CMU/NUW,Asset Management,0.9638,0.18954,624
NMI/PMM,Asset Management,0.95,0.18961,624
BFK/IIM,Asset Management,0.9679,0.18962,624
BFZ/NXN,Asset Management,0.9538,0.18983,624
EOT/NXP,Asset Management,0.9195,0.18986,624
BFK/PAI,Asset Management,0.9366,0.18992,624
GLAD/SCD,Asset Management,0.9729,0.18995,624
MVT/OIA,Asset Management,0.908,0.19001,624
MUJ/MVF,Asset Management,0.9562,0.19015,624
BLE/MUE,Asset Management,0.976,0.19016,624
BLE/IQI,Asset Management,0.9717,0.19016,624
BNY/BYM,Asset Management,0.956,0.19026,624
BNY/MYN,Asset Management,0.9735,0.19026,624
EVN/NMI,Asset Management,0.9767,0.1903,624
FOF/PFN,Asset Management,0.9726,0.19069,624
MYI/NAN,Asset Management,0.9878,0.19071,624
BLE/MYI,Asset Management,0.9635,0.19085,624
BKT/NUV,Asset Management,0.9594,0.19092,624
JRS/PDT,Asset Management,0.9631,0.19094,624
NCV/NCZ,Asset Management,0.9882,0.19107,624
NXN/PCK,Asset Management,0.8161,0.19126,624
FMN/MHF,Asset Management,0.9352,0.19134,624
NUW/PAI,Asset Management,0.9551,0.19135,624
MQT/PMM,Asset Management,0.9803,0.19137,624
NAN/PMM,Asset Management,0.978,0.1914,624
MMU/PMX,Asset Management,0.9431,0.19157,624
NKX/PMO,Asset Management,0.9726,0.1916,624
DSM/MUE,Asset Management,0.9791,0.19183,624
DHF/PTY,Asset Management,0.9636,0.19184,624
MYD/NZF,Asset Management,0.9625,0.19197,624
IQI/NXP,Asset Management,0.9464,0.19197,624
MMU/SBI,Asset Management,0.9716,0.19199,624
NAC/NXN,Asset Management,0.9633,0.19199,624
NAC/NAN,Asset Management,0.9845,0.19219,624
MHD/NAD,Asset Management,0.9544,0.19241,624
MGF/NEA,Asset Management,0.9619,0.19244,624
MMU/NKX,Asset Management,0.9672,0.19259,624
MMU/NNY,Asset Management,0.9644,0.19261,624
MVT/NKX,Asset Management,0.944,0.19266,624
BNY/NXC,Asset Management,0.9147,0.19274,624
MVF/VMO,Asset Management,0.9742,0.19277,624
NIM/VMO,Asset Management,0.9624,0.19287,624
BTA/NMT,Asset Management,0.9389,0.19293,624
EOT/HPS,Asset Management,0.9144,0.193,624
BKT/VBF,Asset Management,0.9299,0.19311,624
NAN/NXC,Asset Management,0.9667,0.19313,624
BHK/MCR,Asset Management,0.9778,0.19315,624
EHI/HIX,Asset Management,0.9838,0.19317,624
EOT/NMT,Asset Management,0.9397,0.19324,624
BLE/MUA,Asset Management,0.9702,0.19334,624
MYD/PAI,Asset Management,0.9542,0.19349,624
EOT/PZC,Asset Management,0.9363,0.19359,624
NMI/VKQ,Asset Management,0.9658,0.1936,624
MPA/MVF,Asset Management,0.9597,0.19365,624
MVT/NNY,Asset Management,0.9337,0.1937,624
MFM/OIA,Asset Management,0.9689,0.19374,624
NAD/VBF,Asset Management,0.978,0.19375,624
MFM/MVT,Asset Management,0.9621,0.19377,624
DSM/MMU,Asset Management,0.9803,0.19377,624
MIY/NAN,Asset Management,0.9813,0.1939,624
NXN/PMF,Asset Management,0.8936,0.19414,624
HIO/WEA,Asset Management,0.9749,0.19415,624
FMN/NAC,Asset Management,0.986,0.19416,624
MUC/NXN,Asset Management,0.9497,0.19427,624
JHS/MMT,Asset Management,0.9506,0.19432,624
MFM/VTN,Asset Management,0.9718,0.19439,624
BXMX/ETB,Asset Management,0.9887,0.19441,624
AFB/PMO,Asset Management,0.971,0.19452,624
BFK/BKN,Asset Management,0.9705,0.19454,624
EVN/NMT,Asset Management,0.9591,0.19455,624
CMU/NMI,Asset Management,0.9589,0.1947,624
MFM/NQP,Asset Management,0.9683,0.19476,624
PCM/PFL,Asset Management,0.9689,0.19485,624
NXC/PAI,Asset Management,0.9523,0.1949,624
MUC/VGM,Asset Management,0.9829,0.19494,624
